Date,Open,High,Low,Close,Volume,Adj Close
2011-01-12,472.65,472.65,457.00,467.70,1222700,435.08
2011-01-11,461.20,475.00,455.25,467.45,1651900,434.85
2011-01-10,474.80,475.90,460.70,464.60,1649200,432.20
2011-01-07,486.10,492.15,473.25,476.95,1328500,443.69
2011-01-06,484.35,489.95,477.20,486.35,1179600,452.43
2011-01-05,482.55,490.80,481.00,485.65,1394100,451.78
2011-01-04,484.10,489.90,483.10,484.65,1454600,450.85
2011-01-03,496.80,496.80,482.30,483.05,978900,449.36
2010-12-31,488.05,493.65,486.00,491.25,791600,456.99
2010-12-30,490.00,495.00,485.45,489.95,2742100,455.78
2010-12-29,491.00,492.10,486.05,488.50,647400,454.43
2010-12-28,485.00,496.25,485.00,491.35,1598900,457.08
2010-12-27,480.10,486.70,480.10,485.10,932000,451.27
2010-12-24,470.00,486.45,470.00,483.45,1229100,449.73
2010-12-23,482.00,486.70,476.75,479.50,1310600,446.06
2010-12-22,482.00,484.85,473.85,477.30,1086100,444.01
2010-12-21,480.00,494.80,479.25,485.50,3991700,451.64
2010-12-20,465.10,480.00,462.75,477.60,2373100,444.29
2010-12-16,458.70,475.50,457.15,470.05,3230200,437.27
2010-12-15,452.10,459.50,451.00,458.40,1498800,426.43
2010-12-14,449.90,456.65,444.90,454.40,1703200,422.71
2010-12-13,453.00,453.00,438.10,448.15,1696000,416.90
2010-12-10,437.00,453.90,433.05,450.95,2211100,419.50
2010-12-09,435.00,441.85,431.00,437.10,1532900,406.62
2010-12-08,436.70,439.95,432.00,435.30,1450100,404.94
2010-12-07,432.00,437.00,431.95,434.95,851100,404.62
2010-12-06,430.00,436.60,428.90,430.65,1362600,400.62
2010-12-03,425.00,433.70,424.00,427.60,1631200,397.78
2010-12-02,421.00,431.40,417.75,426.05,3016600,396.34
2010-12-01,421.00,421.75,412.15,414.70,1756900,385.78
2010-11-30,417.00,424.70,412.25,419.60,2061500,390.34
2010-11-29,410.80,421.00,408.00,417.75,1128600,388.62
2010-11-26,407.00,412.00,398.50,407.50,1161300,379.08
2010-11-25,410.50,421.00,399.10,406.25,1968800,377.92
2010-11-24,418.00,418.00,406.10,409.70,655400,381.13
2010-11-23,417.00,422.00,407.50,417.05,1637500,387.97
2010-11-22,405.00,420.00,400.85,418.30,2119900,389.13
2010-11-19,421.00,421.00,397.50,400.85,1114400,372.90
2010-11-18,427.90,427.90,415.25,418.40,1142100,389.22
2010-11-16,435.80,435.80,417.10,421.75,1048300,392.34
2010-11-15,422.55,437.20,419.05,433.20,1017100,402.99
2010-11-12,432.00,432.00,422.10,425.20,604800,395.55
2010-11-11,436.00,438.90,427.60,428.65,336600,398.76
2010-11-10,435.00,439.00,432.00,436.55,982000,406.11
2010-11-09,432.70,436.70,426.25,431.65,919000,401.55
2010-11-08,441.50,441.50,430.00,431.20,684800,401.13
2010-11-05,439.00,441.90,437.10,437.85,137600,407.31
2010-11-04,439.00,440.00,435.00,436.75,693200,406.29
2010-11-03,436.15,438.45,431.50,434.70,1031600,404.38
2010-11-02,425.05,436.60,422.50,433.85,1442000,403.59
2010-11-01,428.00,428.00,422.05,423.70,984900,394.15
2010-10-29,429.50,430.00,415.00,419.75,970100,390.48
2010-10-28,435.00,436.00,421.50,427.05,3366400,397.27
2010-10-27,433.00,437.45,426.40,430.75,1227200,400.71
2010-10-26,426.05,438.75,425.70,430.40,4866000,400.38
2010-10-25,446.50,450.00,425.65,430.35,4624200,400.34
2010-10-22,463.70,463.70,444.15,448.90,3863800,417.59
2010-10-21,468.00,472.35,460.00,470.15,951300,437.36
2010-10-20,461.00,472.50,460.00,464.00,761900,431.64
2010-10-19,471.00,476.95,461.00,464.50,957300,432.11
2010-10-18,473.10,475.00,461.25,467.85,2591900,435.22
2010-10-15,492.00,499.75,470.10,473.45,2034200,440.43
2010-10-14,488.00,500.00,483.35,490.45,2415400,456.25
2010-10-13,462.00,486.95,462.00,483.40,2631900,449.69
2010-10-12,466.00,472.00,460.10,463.45,1403400,431.13
2010-10-11,460.60,468.65,459.60,463.65,486100,431.32
2010-10-08,459.05,468.00,454.00,462.50,1002400,430.25
2010-10-07,465.00,466.00,456.40,457.70,805700,425.78
2010-10-06,464.00,469.95,461.25,464.90,508400,432.48
2010-10-05,463.35,467.50,459.55,461.10,780500,428.94
2010-10-04,464.00,472.00,461.05,464.30,1495100,431.92
2010-10-01,448.00,462.95,446.00,461.70,2010200,429.50
2010-09-30,445.00,454.40,438.15,449.45,1641600,418.11
2010-09-29,441.50,450.20,437.50,442.35,1115800,411.50
2010-09-28,444.60,450.00,438.00,441.50,971300,410.71
2010-09-27,448.30,452.00,442.95,444.60,1018200,413.59
2010-09-24,444.00,450.00,438.30,447.05,1465900,415.87
2010-09-23,439.50,445.00,433.00,443.15,1701100,412.25
2010-09-22,436.00,444.80,430.50,439.65,2517600,408.99
2010-09-21,422.00,437.40,422.00,435.30,2499500,404.94
2010-09-20,422.00,426.00,417.70,420.35,972300,391.04
2010-09-17,425.00,430.75,418.10,420.25,931200,390.94
2010-09-16,429.00,431.90,421.60,423.45,1537100,393.92
2010-09-15,419.00,429.55,418.60,428.05,1954100,398.20
2010-09-14,405.00,419.70,403.80,417.90,1577800,388.76
2010-09-13,410.00,412.00,400.60,403.20,1499000,375.08
2010-09-09,411.00,413.55,405.75,408.00,1039000,379.55
2010-09-08,407.80,415.65,403.50,410.55,1355800,381.92
2010-09-07,406.95,409.65,403.15,408.25,1581700,379.78
2010-09-06,402.00,407.75,401.35,405.25,1119600,376.99
2010-09-03,407.20,407.20,398.25,401.30,696100,373.31
2010-09-02,407.00,407.85,401.20,403.45,657400,375.31
2010-09-01,400.25,404.50,398.65,403.55,1944600,375.41
2010-08-31,397.60,402.00,393.35,400.25,1024500,372.34
2010-08-30,398.15,406.70,393.05,398.00,997300,370.24
2010-08-27,400.00,400.00,393.90,396.95,629600,369.27
2010-08-26,401.00,404.80,397.40,399.80,1328100,371.92
2010-08-25,408.00,408.00,397.45,399.55,841700,371.69
2010-08-24,413.00,415.40,407.00,408.10,716400,379.64
2010-08-23,414.00,415.70,411.75,412.95,492200,384.15
2010-08-20,419.70,419.70,411.00,411.70,562500,382.99
2010-08-19,422.00,424.50,416.05,419.55,720800,390.29
2010-08-18,413.25,423.50,412.60,420.60,806400,391.27
2010-08-17,414.00,418.50,410.05,411.85,1230500,383.13
2010-08-16,413.20,419.00,410.00,414.15,779500,385.27
2010-08-13,413.15,421.90,412.55,415.00,731700,386.06
2010-08-12,417.85,417.85,407.35,411.65,1138300,382.94
2010-08-11,433.00,433.00,417.10,418.95,785800,389.73
2010-08-10,435.15,436.50,426.60,427.80,1368100,397.97
2010-08-09,433.00,438.50,428.00,436.95,1381900,406.48
2010-08-06,429.75,439.60,429.50,432.95,1988800,402.76
2010-08-05,428.75,434.95,425.55,431.20,1665300,401.13
2010-08-04,413.00,430.50,412.35,428.80,2292300,398.90
2010-08-03,417.00,418.20,411.00,411.95,461900,383.22
2010-08-02,415.00,419.00,409.35,413.75,1042100,384.90
2010-07-30,415.00,417.00,408.50,412.30,789700,383.55
2010-07-29,415.00,418.50,412.10,416.65,844600,387.59
2010-07-28,419.00,420.90,412.90,414.80,513000,385.87
2010-07-27,414.95,419.50,414.70,418.05,1024400,388.90
2010-07-26,415.10,418.10,411.65,413.45,1137100,384.62
2010-07-23,417.05,430.45,410.55,412.45,4543500,383.69
2010-07-22,417.00,419.80,411.15,415.40,1121500,386.43
2010-07-21,410.00,416.85,408.30,415.05,1107000,386.10
2010-07-20,405.00,409.50,403.10,408.00,1075600,379.55
2010-07-19,402.50,405.90,396.65,404.25,1109400,376.06
2010-07-16,403.00,410.00,398.10,402.25,1213500,374.20
2010-07-15,398.00,403.75,397.05,402.00,811200,373.96
2010-07-14,405.00,409.00,395.00,399.15,1011100,371.31
2010-07-13,411.00,416.65,400.05,403.95,2050000,375.78
2010-07-12,403.00,412.00,401.80,409.80,1251500,381.22
2010-07-09,398.00,402.65,396.45,401.20,966400,373.22
2010-07-08,398.00,401.90,394.25,395.40,941700,367.83
2010-07-07,398.00,398.70,390.00,393.30,701800,365.87
2010-07-06,390.00,398.50,384.00,397.35,1429100,369.64
2010-07-05,386.00,391.40,383.80,390.05,747900,362.85
2010-07-02,376.15,388.00,372.55,385.60,2051600,358.71
2010-07-01,384.00,384.00,372.10,375.15,1289900,348.99
2010-06-30,380.00,387.65,380.00,384.50,1486400,357.69
2010-06-29,395.10,397.90,386.85,389.65,1025800,362.48
2010-06-28,390.00,397.00,390.00,394.70,915400,361.59
2010-06-25,405.00,405.00,387.00,389.30,1760400,356.65
2010-06-24,405.35,407.45,399.00,402.25,2493000,368.51
2010-06-23,406.00,409.00,400.35,404.85,1234300,370.89
2010-06-22,415.45,415.45,399.55,406.40,893800,372.31
2010-06-21,412.00,418.00,410.10,415.45,828000,380.60
2010-06-18,415.00,422.00,407.05,409.60,1092100,375.24
2010-06-17,409.60,415.90,403.20,413.40,950900,378.72
2010-06-16,410.55,414.75,405.10,408.80,781300,374.51
2010-06-15,422.40,422.40,404.10,408.20,1376300,373.96
2010-06-14,650.05,675.90,647.40,674.20,2298700,365.09
2010-06-11,650.00,653.95,645.10,647.40,1452400,350.58
2010-06-10,628.00,645.00,625.00,642.55,1418800,347.95
2010-06-09,644.90,646.00,627.00,629.30,2219300,340.78
2010-06-08,655.00,659.00,640.50,642.35,1546200,347.85
2010-06-07,621.80,659.90,621.80,652.75,2480600,353.48
2010-06-04,655.10,658.90,651.20,655.45,462300,354.94
2010-06-03,656.00,663.80,653.45,655.60,1011200,355.02
2010-06-02,660.00,665.50,647.00,649.95,1205500,351.96
2010-06-01,673.90,674.70,655.00,658.30,687600,356.48
2010-05-31,665.80,676.10,657.50,669.65,939600,362.63
2010-05-28,665.00,666.00,655.20,663.80,933800,359.46
2010-05-27,650.20,664.70,644.00,657.45,2224400,356.02
2010-05-26,638.20,653.00,636.80,650.20,1252000,352.10
2010-05-25,645.50,645.50,628.00,633.65,914100,343.13
2010-05-24,652.00,655.20,636.50,647.95,1095600,350.88
2010-05-21,641.50,648.20,626.40,641.70,2286300,347.49
2010-05-20,650.20,662.80,644.00,654.10,2825700,354.21
2010-05-19,654.00,655.00,639.00,649.70,1798600,351.83
2010-05-18,646.00,665.70,641.15,659.85,1693400,357.32
2010-05-17,652.00,660.00,637.00,645.45,2394200,349.52
2010-05-14,678.80,680.00,659.10,666.40,1171900,360.87
2010-05-13,687.90,692.70,669.30,673.30,1855500,364.61
2010-05-12,672.75,683.35,666.25,680.90,1851700,368.72
2010-05-11,676.00,676.00,657.25,668.05,1048500,361.76
2010-05-10,649.00,677.50,640.15,672.30,2291700,364.06
2010-05-07,650.00,655.00,631.00,637.70,1768800,345.33
2010-05-06,671.00,685.00,655.00,659.45,1038900,357.11
2010-05-05,655.00,675.00,647.40,671.40,1152600,363.58
2010-05-04,681.40,681.40,657.40,660.00,854700,357.40
2010-05-03,668.90,678.75,660.00,674.65,1657900,365.34
2010-04-30,695.00,695.75,670.00,671.50,3100500,363.63
2010-04-29,693.00,693.00,682.15,689.85,2163900,373.57
2010-04-28,694.00,695.00,687.00,690.80,2904900,374.08
2010-04-27,705.00,705.00,694.50,698.40,1474400,378.20
2010-04-26,695.00,704.50,693.30,699.10,1549600,378.58
2010-04-23,715.25,729.50,690.10,691.90,8071900,374.68
2010-04-22,702.90,714.90,697.55,704.25,1030600,381.37
2010-04-21,699.50,707.60,688.10,705.00,1210100,381.77
2010-04-20,707.00,714.40,692.35,695.65,1633700,376.71
2010-04-19,717.00,719.90,701.10,704.10,778300,381.28
2010-04-16,722.15,725.85,718.00,722.10,776700,391.03
2010-04-15,721.70,734.40,718.65,722.15,2176500,391.06
2010-04-13,702.00,723.50,700.00,718.50,2410700,389.08
2010-04-12,715.00,715.00,695.80,701.75,1020400,380.01
2010-04-09,718.00,722.05,708.20,710.55,1707300,384.78
2010-04-08,715.00,724.90,710.00,716.75,1046400,388.13
2010-04-07,720.00,720.00,707.00,714.75,1333400,387.05
2010-04-06,725.00,726.00,710.35,715.20,769900,387.30
2010-04-05,723.00,726.80,713.05,722.15,650400,391.06
2010-04-01,711.00,725.50,708.00,721.35,1071400,390.63
2010-03-31,702.00,709.90,699.40,706.95,2968000,382.83
2010-03-30,710.00,719.00,695.35,701.60,2763200,379.93
2010-03-29,718.00,723.00,709.50,715.60,1096700,387.51
2010-03-26,726.00,729.15,712.25,717.50,1004200,388.54
2010-03-25,715.00,725.00,710.00,719.15,1758700,389.43
2010-03-23,720.00,734.90,718.15,720.25,996700,390.03
2010-03-22,719.70,734.30,715.00,728.00,838600,394.23
2010-03-19,731.90,736.10,724.10,726.50,887000,393.41
2010-03-18,745.00,750.00,724.20,728.95,911000,394.74
2010-03-17,734.00,742.00,729.90,739.10,1130100,400.24
2010-03-16,731.00,735.05,722.25,727.70,1295000,394.06
2010-03-15,715.00,731.00,708.00,728.65,2233300,394.58
2010-03-12,714.80,716.90,707.40,710.05,1596600,384.51
2010-03-11,702.00,714.00,699.00,709.40,1878200,384.15
2010-03-10,702.00,707.90,693.60,696.30,876800,377.06
2010-03-09,702.00,712.50,700.00,702.05,1236900,380.17
2010-03-08,687.00,704.65,685.85,697.70,1380600,377.82
2010-03-05,695.00,701.00,683.05,685.85,1078800,371.40
2010-03-04,697.50,700.70,689.50,693.75,1563300,375.68
2010-03-03,705.00,708.00,692.35,698.50,1411800,378.25
2010-03-02,675.00,703.00,675.00,701.25,1785700,379.74
2010-02-26,671.10,688.10,665.00,677.50,1217900,366.88
2010-02-25,677.00,682.00,665.15,669.40,1601000,362.49
2010-02-24,678.00,680.95,668.75,672.20,1361500,364.01
2010-02-23,666.90,679.20,661.00,676.35,922400,366.26
2010-02-22,667.00,680.50,665.20,668.15,739800,361.82
2010-02-19,662.00,672.50,658.00,665.80,2401500,360.54
2010-02-18,675.00,677.00,664.10,667.90,810700,361.68
2010-02-17,680.00,680.00,662.05,671.40,1385800,363.58
2010-02-16,661.00,670.50,654.25,669.95,1067000,362.79
2010-02-15,654.00,666.00,654.00,659.90,1046500,357.35
2010-02-11,653.35,662.25,650.00,655.70,798400,355.07
2010-02-10,660.00,664.00,644.35,647.70,1281800,350.74
2010-02-09,632.00,658.30,632.00,654.30,1666500,354.32
2010-02-08,643.50,650.00,630.15,636.20,1778000,344.51
2010-02-05,635.10,654.05,635.10,644.05,2367100,348.77
2010-02-04,741.50,741.50,741.50,741.50,000,401.54
2010-02-03,741.50,741.50,741.50,741.50,000,401.54
2010-02-02,741.50,741.50,741.50,741.50,000,401.54
2010-02-01,741.50,741.50,741.50,741.50,000,401.54
2010-01-29,741.50,741.50,741.50,741.50,000,401.54
2010-01-28,741.50,741.50,741.50,741.50,000,401.54
2010-01-27,741.50,741.50,741.50,741.50,000,401.54
2010-01-26,741.50,741.50,741.50,741.50,000,401.54
2010-01-25,741.50,741.50,741.50,741.50,000,401.54
2010-01-22,741.50,741.50,741.50,741.50,000,401.54
2010-01-21,741.50,741.50,741.50,741.50,000,401.54
2010-01-20,741.50,741.50,741.50,741.50,000,401.54
2010-01-19,755.85,755.85,730.10,741.50,1536900,401.54
2010-01-18,735.00,751.20,730.10,749.00,2999700,405.60
2010-01-15,723.00,746.60,722.00,738.00,5504100,399.64
2010-01-14,719.80,752.70,708.20,736.00,7305000,398.56
2010-01-13,696.95,720.00,688.45,718.10,4231300,388.87
2010-01-12,672.00,703.80,672.00,693.00,3898000,375.27
2010-01-11,667.00,681.10,656.25,664.00,2129200,359.57
2010-01-08,679.00,680.00,666.00,666.40,1071300,360.87
2010-01-07,695.00,695.50,675.00,678.00,1718400,367.15
2010-01-06,706.00,710.00,687.00,693.00,1715600,375.27
2010-01-05,696.30,708.00,693.55,707.85,1867300,383.31
2010-01-04,685.00,697.00,675.95,696.35,1278600,377.09
2010-01-01,681.15,681.15,681.15,681.15,000,368.86
2009-12-31,680.00,688.65,676.70,681.15,2351800,368.86
2009-12-30,677.10,689.15,677.10,680.10,1439100,368.29
2009-12-29,695.00,696.95,677.35,683.00,2163000,369.86
2009-12-28,691.50,691.50,691.50,691.50,000,374.46
2009-12-25,691.50,691.50,691.50,691.50,000,374.46
2009-12-24,695.00,699.90,690.05,691.50,1702300,374.46
2009-12-23,685.00,695.00,679.00,692.70,2450300,375.11
2009-12-22,680.25,689.80,669.00,681.00,1836500,368.78
2009-12-21,679.90,692.00,675.10,678.00,3567700,367.15
2009-12-18,674.00,694.55,671.00,673.10,4931200,364.50
2009-12-17,676.00,685.90,668.50,670.40,2688500,363.03
2009-12-16,658.90,675.00,658.00,672.50,2571100,364.17
2009-12-15,659.00,663.70,653.85,659.10,2028000,356.92
2009-12-14,645.50,661.30,644.50,658.30,1728000,356.48
2009-12-11,653.00,658.45,642.25,644.00,1592600,348.74
2009-12-10,655.00,659.50,646.00,646.25,1121500,349.96
2009-12-09,643.00,659.00,643.00,658.55,2268900,356.62
2009-12-08,639.70,650.95,635.00,645.30,1361600,349.44
2009-12-07,640.00,647.00,634.60,635.00,1021000,343.87
2009-12-04,639.70,656.00,636.00,641.00,2140700,347.11
2009-12-03,636.00,649.70,636.00,640.00,1025300,346.57
2009-12-02,642.00,642.00,630.00,634.00,1301900,343.32
2009-12-01,631.25,640.70,631.25,640.20,1424300,346.68
2009-11-30,631.80,639.00,626.00,630.55,1907500,341.46
2009-11-27,632.00,642.00,610.05,618.30,2121600,334.82
2009-11-26,647.10,655.40,625.00,631.20,2295800,341.81
2009-11-25,643.00,654.65,643.00,647.80,1614900,350.80
2009-11-24,647.00,654.85,643.00,643.55,1133900,348.50
2009-11-23,646.15,664.70,644.00,644.40,1340800,348.96
2009-11-20,641.00,652.80,630.05,652.55,1928400,353.37
2009-11-19,644.00,654.40,640.25,644.20,1812400,348.85
2009-11-18,641.00,659.40,641.00,643.00,2280200,348.20
2009-11-17,637.70,649.80,635.20,640.85,2013600,347.03
2009-11-16,630.00,642.00,626.00,640.00,1201500,346.57
2009-11-13,627.00,635.40,621.00,633.05,1336800,342.81
2009-11-12,617.00,630.80,615.60,627.00,3213600,339.53
2009-11-11,598.00,619.70,596.50,615.00,1984700,333.03
2009-11-10,609.00,611.50,590.15,592.50,1799100,320.85
2009-11-09,600.00,605.50,595.10,602.50,1115000,326.27
2009-11-06,605.00,612.00,595.15,598.55,1716600,324.13
2009-11-05,596.95,603.75,578.10,601.00,1495900,325.45
2009-11-04,582.00,606.00,581.85,597.00,1709500,323.29
2009-11-03,603.00,609.90,575.10,576.00,2561000,311.92
2009-11-02,609.70,609.70,609.70,609.70,000,330.16
2009-10-30,632.00,639.40,595.25,609.70,4287100,330.16
2009-10-29,617.70,632.00,614.10,623.00,3311000,337.37
2009-10-28,612.30,629.50,603.00,626.80,3528600,339.42
2009-10-27,607.20,618.00,595.00,604.65,5083800,327.43
2009-10-26,590.00,601.00,589.00,590.00,1798000,319.50
2009-10-23,587.00,594.45,580.10,590.00,1531900,319.50
2009-10-22,588.00,594.65,572.35,578.50,1697900,313.27
2009-10-21,585.00,599.50,585.00,585.20,1903000,316.90
2009-10-20,580.65,597.15,577.10,585.50,1841400,317.06
2009-10-19,573.50,573.50,573.50,573.50,000,310.56
2009-10-16,577.25,584.80,570.00,573.50,1754900,310.56
2009-10-15,585.05,588.20,566.10,577.00,1274800,312.46
2009-10-14,575.25,588.00,575.25,580.00,1626600,314.08
2009-10-13,574.20,574.20,574.20,574.20,000,310.94
2009-10-12,556.00,575.90,553.20,574.20,1811800,310.94
2009-10-09,573.00,576.70,548.00,552.70,4573400,299.30
2009-10-08,578.00,580.00,561.10,565.00,2424600,305.96
2009-10-07,600.00,604.70,571.20,571.75,2495300,309.61
2009-10-06,611.70,619.50,590.75,595.00,2493300,322.20
2009-10-05,600.00,616.00,600.00,607.55,2066500,329.00
2009-10-02,606.00,606.00,606.00,606.00,000,328.16
2009-10-01,604.00,615.00,592.25,606.00,3027800,328.16
2009-09-30,582.55,605.90,582.55,601.50,4464400,325.72
2009-09-29,572.00,589.00,569.70,581.55,2401500,314.92
2009-09-28,565.40,565.40,565.40,565.40,000,306.18
2009-09-25,580.80,584.00,563.60,565.40,1562300,306.18
2009-09-24,560.00,585.40,552.60,580.55,2900800,314.38
2009-09-23,575.80,582.00,562.30,568.15,1744000,307.66
2009-09-22,572.20,579.50,565.60,575.05,1244700,311.40
2009-09-21,569.00,569.00,569.00,569.00,000,308.12
2009-09-18,563.50,572.40,562.00,569.00,1942700,308.12
2009-09-17,557.10,575.40,557.10,559.90,2930400,303.20
2009-09-16,564.65,564.65,552.10,554.85,1485900,300.46
2009-09-15,560.00,568.40,556.50,557.50,1447500,301.90
2009-09-14,550.00,562.80,548.00,558.00,1714700,302.17
2009-09-11,545.50,557.90,545.15,555.55,2350600,300.84
2009-09-10,546.00,551.85,539.40,543.65,1562000,294.40
2009-09-09,551.25,555.00,538.10,543.00,1664500,294.05
2009-09-08,557.00,559.80,549.25,551.50,1326200,298.65
2009-09-07,556.00,563.00,552.00,554.10,2885000,300.06
2009-09-04,552.50,556.00,547.00,551.05,1466900,298.40
2009-09-03,555.00,559.90,544.10,550.30,1622100,298.00
2009-09-02,555.00,565.00,552.20,553.20,1353100,299.57
2009-09-01,551.00,563.60,550.00,559.15,1740700,302.79
2009-08-31,557.85,557.85,548.00,550.90,993000,298.32
2009-08-28,570.00,575.70,556.15,564.05,1249200,305.44
2009-08-27,560.00,573.30,551.55,570.10,5018400,308.72
2009-08-26,541.75,566.00,541.60,556.40,2881100,301.30
2009-08-25,521.95,549.00,521.00,542.90,3403500,293.99
2009-08-24,518.00,527.00,515.00,523.00,1289700,283.21
2009-08-21,498.50,498.50,498.50,498.50,000,269.95
2009-08-20,498.50,498.50,498.50,498.50,000,269.95
2009-08-19,498.50,498.50,498.50,498.50,000,269.95
2009-08-18,498.50,498.50,498.50,498.50,000,269.95
2009-08-17,505.00,511.45,493.25,498.50,1433800,269.95
2009-08-14,515.00,516.95,500.40,511.10,1033600,276.77
2009-08-13,508.00,518.70,507.20,516.25,1455200,279.56
2009-08-12,505.00,507.80,486.10,507.00,1577100,274.55
2009-08-11,510.00,522.00,500.50,511.20,2148000,276.82
2009-08-10,503.00,522.50,498.15,508.50,3865100,275.36
2009-08-07,495.00,509.90,491.30,498.00,3225200,269.68
2009-08-06,499.90,510.90,492.45,497.35,3994600,269.32
2009-08-05,482.00,504.50,481.00,502.40,2221200,272.06
2009-08-04,497.50,499.70,476.85,482.55,1264700,261.31
2009-08-03,494.90,495.00,484.55,491.00,1202400,265.89
2009-07-31,490.10,496.00,481.50,490.35,1722100,265.53
2009-07-30,462.00,495.70,462.00,483.10,4666600,261.61
2009-07-29,457.00,471.00,455.10,466.20,1546900,252.46
2009-07-28,461.00,468.50,451.20,463.05,2047600,250.75
2009-07-27,463.00,468.80,457.20,459.05,1027100,248.58
2009-07-24,455.00,462.40,446.80,460.00,1109100,249.10
2009-07-23,457.10,461.80,450.55,455.65,2138700,246.74
2009-07-22,460.50,478.80,446.50,451.40,6004200,244.44
2009-07-21,465.00,470.80,455.00,457.70,3265800,247.85
2009-07-20,431.35,484.80,431.35,459.40,6903300,248.77
2009-07-17,418.55,436.70,418.55,431.35,2287000,233.58
2009-07-16,416.50,425.80,415.00,416.25,2182300,225.41
2009-07-15,407.00,414.50,403.00,412.20,1955900,223.21
2009-07-14,392.00,406.85,389.45,405.00,1781300,219.32
2009-07-13,385.00,394.60,380.20,388.70,1905700,210.49
2009-07-10,376.00,392.85,376.00,385.00,4517300,208.49
2009-07-09,375.25,381.90,366.50,379.30,1118900,205.40
2009-07-08,374.75,380.95,365.50,378.05,1584900,204.72
2009-07-07,370.00,384.40,370.00,374.70,1715500,202.91
2009-07-06,387.00,393.90,368.00,369.00,1683000,199.82
2009-07-03,382.00,387.00,376.20,385.90,2098600,208.97
2009-07-02,380.10,384.80,373.20,381.50,1677200,206.59
2009-07-01,378.00,384.45,371.30,380.10,2324600,205.83
2009-06-30,380.00,385.60,374.45,379.10,1436900,205.29
2009-06-29,385.00,385.00,376.55,377.00,1542900,204.15
2009-06-26,380.00,380.00,380.00,380.00,2023800,202.17
2009-06-25,384.90,387.70,367.00,378.50,7214600,201.37
2009-06-24,380.10,393.00,370.55,380.15,2744100,202.25
2009-06-23,371.40,381.70,371.05,380.00,3056300,202.17
2009-06-22,382.00,389.80,374.35,380.45,2983400,202.41
2009-06-19,380.00,384.40,375.00,381.50,2325300,202.97
2009-06-18,366.80,390.80,366.80,377.50,2773800,200.84
2009-06-17,397.00,397.00,375.50,377.90,2757300,201.05
2009-06-16,390.00,401.70,387.30,395.20,2569000,210.25
2009-06-15,412.00,419.90,392.95,399.50,2711100,212.54
2009-06-12,425.00,428.95,405.20,414.00,1482500,220.26
2009-06-11,430.00,431.90,416.60,423.85,2027400,225.50
2009-06-10,425.00,455.00,423.60,428.00,5171400,227.70
2009-06-09,401.25,435.00,397.00,423.50,3717100,225.31
2009-06-08,397.70,411.40,394.00,403.30,2918600,214.56
2009-06-05,394.60,400.90,386.40,391.70,2262300,208.39
2009-06-04,394.00,397.70,386.25,389.50,1524400,207.22
2009-06-03,395.00,399.00,388.30,396.20,1359600,210.79
2009-06-02,405.00,409.00,388.20,389.25,2535800,207.09
2009-06-01,385.10,400.00,384.00,399.25,2100000,212.41
2009-05-29,376.45,384.80,371.00,381.40,2140700,202.91
2009-05-28,379.00,386.80,362.10,376.10,5868300,200.09
2009-05-27,387.70,387.70,371.00,380.00,2267000,202.17
2009-05-26,367.70,379.95,367.00,371.00,1979700,197.38
2009-05-25,370.00,374.35,355.50,366.55,1746800,195.01
2009-05-22,376.00,376.00,363.10,368.40,1788200,196.00
2009-05-21,393.00,395.30,373.30,375.00,1755800,199.51
2009-05-20,390.00,400.60,375.55,393.00,4115500,209.08
2009-05-19,421.35,439.00,380.10,387.00,8054400,205.89
2009-05-18,400.00,459.95,400.00,416.95,66700,221.83
2009-05-15,370.00,383.80,366.00,382.20,2378600,203.34
2009-05-14,359.95,371.95,356.05,364.00,2440700,193.66
2009-05-13,373.00,392.00,365.15,370.50,3782300,197.11
2009-05-12,348.00,378.75,345.00,374.00,3854000,198.98
2009-05-11,357.00,360.00,340.10,349.00,2054500,185.67
2009-05-08,382.00,383.50,352.50,355.50,4598500,189.13
2009-05-07,360.00,384.70,353.00,379.10,4669000,201.69
2009-05-06,370.00,373.90,354.10,359.00,4892900,191.00
2009-05-05,373.70,373.70,353.45,370.90,3296300,197.33
2009-05-04,330.20,368.90,330.20,367.00,3740100,195.25
2009-05-01,330.15,330.15,330.15,330.15,000,175.65
2009-04-30,330.15,330.15,330.15,330.15,000,175.65
2009-04-29,316.50,333.45,316.50,330.15,3164700,175.65
2009-04-28,330.00,330.00,313.00,315.00,2652400,167.59
2009-04-27,310.00,329.15,304.45,329.00,3694200,175.03
2009-04-24,315.00,317.40,301.30,313.75,3958400,166.92
2009-04-23,282.00,319.45,282.00,319.00,8148200,169.71
2009-04-22,301.00,301.00,273.00,283.45,6135500,150.80
2009-04-21,270.00,281.95,265.80,273.50,1473700,145.51
2009-04-20,275.00,282.80,268.30,274.00,1873000,145.77
2009-04-17,280.20,292.30,270.35,274.85,4322700,146.23
2009-04-16,270.00,283.90,263.00,277.00,3865200,147.37
2009-04-15,260.00,271.95,250.30,270.50,5144300,143.91
2009-04-14,267.05,267.05,267.05,267.05,000,142.08
2009-04-13,278.00,280.10,260.45,267.05,3438700,142.08
2009-04-10,276.00,276.00,276.00,276.00,000,146.84
2009-04-09,285.00,288.75,271.80,276.00,3307100,146.84
2009-04-08,261.15,289.80,258.00,281.80,5169500,149.92
2009-04-07,272.60,272.60,272.60,272.60,000,145.03
2009-04-06,272.00,279.00,262.35,272.60,2535900,145.03
